# eslint-seatbelt temporarily allowed errors
# docs: https://github.com/justjake/eslint-seatbelt#readme

".github/actions/javascript/checkDeployBlockers/index.js"	"radix"	7
".github/actions/javascript/checkDeployBlockers/index.js"	"require-yield"	19
".github/actions/javascript/checkDeployBlockers/index.js"	"spaced-comment"	31
".github/actions/javascript/checkDeployBlockers/index.js"	"strict"	95
".github/actions/javascript/checkDeployBlockers/index.js"	"yoda"	5
".github/actions/javascript/createOrUpdateStagingDeploy/createOrUpdateStagingDeploy.ts"	"no-console"	4
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/ban-ts-comment"	17
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/class-literal-property-style"	1
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/default-param-last"	1
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/no-loop-func"	4
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/no-redeclare"	3
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/no-shadow"	160
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/no-this-alias"	10
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/no-unused-expressions"	11
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/no-unused-vars"	34
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/no-use-before-define"	45
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"@typescript-eslint/prefer-for-of"	22
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"arrow-body-style"	27
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"block-scoped-var"	6
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"default-case"	6
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"eqeqeq"	6
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"getter-return"	1
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"guard-for-in"	6
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"lines-around-directive"	6
".github/actions/javascript/createOrUpdateStagingDeploy/index.js"	"max-classes-per-file"	1
